ZIP,num_sch,num_work,num_personal,num_pickdrop,num_discret,num_shop,num_home,num_em,num_m,num_aft,num_evn,num_walk,num_bike,num_taxi,num_local_bus,num_inter_rail,num_intra_rail,num_auto,num_other
90001,2,6,0,1,12,2,12,12,53,30,35,28,4,0,4,0,0,79,0
90002,3,3,1,5,2,0,1,1,22,14,9,16,0,1,2,0,0,21,0
90003,8,6,0,6,8,10,8,4,35,34,37,20,0,2,16,0,0,63,0
90004,7,1,4,6,8,5,5,8,29,33,48,49,4,1,12,1,0,45,0
90005,5,6,1,2,3,2,3,5,28,25,30,41,1,0,9,1,0,30,0
90006,16,1,0,7,9,8,2,1,36,34,45,44,10,0,19,0,0,44,0
90007,21,17,4,11,10,12,9,13,67,69,32,96,2,0,19,0,0,58,0
90008,1,1,0,3,10,8,0,4,28,18,20,25,0,0,8,0,0,33,0
90010,1,13,1,1,1,4,0,6,24,18,20,29,3,0,18,4,2,15,0
90011,8,4,0,22,4,0,1,9,58,75,58,88,4,0,37,0,0,64,0
90012,2,54,10,11,34,12,1,26,88,92,47,81,0,0,29,32,13,97,0
90013,1,15,1,2,1,5,8,9,27,22,14,33,7,0,7,2,2,13,0
90014,0,7,0,0,2,0,0,6,12,4,5,12,0,0,6,0,0,8,0
90015,4,18,2,1,11,19,0,3,57,38,17,47,5,1,19,1,5,38,0
90016,7,6,1,8,10,13,4,12,57,62,47,58,0,0,20,2,1,81,0
90017,2,15,8,0,13,8,1,9,47,33,29,34,0,0,8,9,9,54,0
90018,6,3,0,6,13,6,15,9,56,42,35,49,0,0,19,0,0,53,0
90019,3,2,3,2,3,16,5,7,39,36,44,28,2,0,11,0,0,75,0
90020,0,3,0,0,1,4,3,4,8,26,19,25,0,0,11,0,0,13,0
90021,0,14,0,2,1,0,0,3,12,6,10,8,0,0,5,0,0,18,0
90022,12,9,0,3,9,14,13,7,40,59,33,45,9,0,6,0,1,61,0
90023,12,9,4,4,16,3,9,6,45,41,49,39,0,0,2,0,0,88,0
90024,5,16,5,5,4,6,9,8,35,39,27,28,2,0,7,0,0,62,0
90025,1,6,4,3,12,5,10,3,14,21,42,16,1,0,1,0,0,58,0
90026,3,8,1,1,11,3,15,4,25,33,56,21,8,0,7,0,0,71,0
90027,4,20,6,2,12,10,7,15,40,59,37,32,11,0,14,1,2,85,0
90028,1,17,4,3,19,10,7,6,43,58,25,51,5,0,12,6,1,51,0
90029,0,5,1,4,14,6,1,3,11,32,28,12,0,0,2,0,0,58,0
90031,2,5,1,1,13,4,1,3,35,34,23,18,0,0,4,0,5,61,0
90032,12,13,2,15,9,0,0,4,42,38,34,22,4,0,6,1,0,80,0
90033,17,13,6,6,12,6,19,6,48,54,25,68,2,0,5,0,0,77,0
90034,4,3,5,2,14,4,1,1,20,13,17,4,1,0,2,0,0,44,0
90035,0,4,0,2,11,4,5,0,25,20,11,9,0,0,0,0,0,40,0
90036,4,5,1,1,15,16,4,5,25,30,25,8,0,0,6,0,0,70,0
90037,2,2,2,2,11,1,0,3,19,34,15,34,0,0,17,0,0,22,0
90038,0,11,1,0,7,1,1,2,20,20,8,15,1,0,5,0,0,27,0
90039,0,6,2,0,2,3,4,6,17,7,16,9,4,0,1,0,0,31,0
90040,0,16,0,2,0,5,0,5,9,14,14,2,1,0,2,0,0,38,0
90041,4,3,0,8,2,0,0,1,6,9,9,6,0,0,3,0,0,16,0
90042,4,6,0,0,7,10,2,4,29,20,20,34,0,0,9,0,0,27,0
90043,0,5,0,2,2,1,0,1,6,9,3,4,0,0,2,0,0,13,0
90044,7,8,0,7,4,3,4,6,32,39,21,15,1,0,9,0,0,66,0
90045,1,26,2,32,13,5,2,12,47,42,37,6,0,3,5,0,0,108,10
90046,6,5,2,4,18,9,0,9,31,30,35,27,4,0,5,0,0,57,0
90047,5,1,1,11,12,2,5,1,34,28,26,25,3,0,14,0,0,45,0
90048,1,8,11,0,12,16,3,9,20,36,12,10,0,0,3,1,0,62,0
90049,2,9,0,1,8,2,0,2,12,14,7,1,0,0,1,0,0,32,0
90052,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,1,0
90056,0,3,0,0,3,0,0,0,5,3,0,2,0,0,1,0,0,6,0
90057,2,6,5,0,13,6,5,1,39,40,14,50,0,0,31,0,1,7,0
90058,0,17,0,1,0,1,0,6,5,8,2,2,0,0,1,0,0,22,0
90059,5,1,2,2,21,0,2,2,18,52,17,13,0,0,1,0,1,62,0
90061,0,2,2,0,4,0,2,3,11,3,20,3,0,0,2,2,1,33,0
90062,1,0,0,0,0,2,2,1,7,10,3,9,0,0,3,0,0,9,0
90063,1,1,1,0,0,4,9,0,6,14,16,12,0,0,0,0,1,21,0
90064,0,6,0,0,6,16,1,3,8,25,5,10,0,0,2,1,0,27,0
90065,1,13,2,1,6,11,3,2,21,32,22,6,2,0,2,1,0,60,0
90066,1,11,0,0,8,1,3,9,21,21,37,2,2,0,0,0,0,70,0
90067,0,16,0,1,6,2,0,1,8,14,8,7,0,0,1,0,0,24,0
90068,0,4,0,1,7,0,3,3,8,12,13,3,0,0,0,0,0,28,0
90069,3,6,1,4,6,7,1,3,19,17,13,7,1,1,1,0,0,37,0
90071,1,11,2,0,1,0,0,2,13,12,2,15,0,0,8,0,0,8,0
90073,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,3,0
90077,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0
90079,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,8,0
90089,0,4,0,1,4,0,0,0,5,4,0,1,3,0,1,0,0,5,0
90095,0,9,0,2,0,0,0,2,8,2,1,2,5,0,0,0,0,6,0
90189,0,0,0,0,0,0,0,0,3,5,0,4,0,0,1,3,0,0,0
90201,5,12,2,17,27,7,0,8,40,45,46,45,2,0,7,0,0,82,0
90209,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
90210,0,15,3,3,2,1,0,4,10,10,3,6,0,0,1,0,0,20,0
90211,0,3,3,1,1,1,0,0,8,1,4,2,0,0,0,0,0,11,0
90212,0,10,0,0,3,1,1,2,8,7,11,7,0,0,2,0,0,17,0
90220,2,1,1,3,13,3,4,1,11,34,10,14,0,4,4,2,2,27,0
90221,1,8,0,0,1,1,0,7,18,7,7,14,0,0,5,1,5,14,0
90222,1,0,0,3,1,1,0,0,4,8,3,0,0,0,0,0,0,15,0
90230,2,7,1,0,8,7,3,6,11,29,28,10,3,0,3,0,0,51,0
90232,0,7,0,1,2,3,0,0,8,12,13,3,0,0,2,0,0,25,0
90240,0,1,2,0,2,0,0,0,7,0,0,0,0,0,0,0,0,7,0
90241,4,1,3,5,10,5,0,1,15,13,23,6,0,0,0,0,0,44,0
90242,2,9,0,8,1,5,0,0,22,14,9,1,0,0,0,0,0,45,0
90245,2,37,4,0,8,1,1,6,31,24,15,4,0,2,1,0,1,63,0
90247,0,9,0,1,2,2,1,6,13,11,11,8,0,0,1,0,0,28,0
90248,2,5,0,2,4,1,0,3,9,6,8,1,0,0,1,0,0,25,0
90249,0,3,0,0,3,0,2,1,4,11,3,10,0,0,5,0,0,6,0
90250,0,5,2,3,7,9,3,2,18,12,26,6,0,0,1,0,0,53,0
90254,0,3,0,0,7,1,6,1,9,9,16,4,2,0,0,0,0,23,0
90255,5,2,8,0,0,10,4,4,20,30,15,22,0,0,11,0,0,28,0
90260,0,1,0,2,0,0,0,1,1,1,2,0,0,0,1,0,1,5,0
90261,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0
90262,3,4,6,4,15,6,0,1,30,32,26,29,0,0,1,0,0,53,0
90264,0,2,0,0,0,0,1,4,0,1,6,0,0,0,0,0,0,7,0
90265,0,8,3,2,6,3,2,3,13,12,7,4,0,0,1,0,0,30,0
90266,4,12,0,5,22,4,2,7,23,25,26,13,3,0,0,0,0,57,0
90270,0,4,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,6,0
90272,4,6,0,7,10,2,5,0,17,24,28,6,0,0,0,0,0,58,0
90274,5,1,0,5,4,3,2,4,7,10,7,0,0,0,0,0,0,25,0
90275,4,0,0,3,4,4,2,2,18,14,22,9,0,0,0,0,0,40,0
90277,5,4,3,3,5,2,0,2,14,20,10,7,1,0,0,0,0,37,0
90278,3,12,1,3,4,3,13,3,43,36,29,8,0,0,3,0,0,93,0
90280,5,6,0,8,10,6,6,8,21,29,39,32,0,0,4,1,0,60,0
90290,0,0,0,2,4,0,0,3,6,11,6,0,0,0,0,0,0,16,0
90291,1,18,0,12,19,9,3,7,38,32,26,20,5,0,3,0,0,74,0
90292,0,5,1,0,1,5,2,0,6,5,6,0,2,0,0,0,0,13,0
90293,0,0,0,0,2,0,0,0,1,4,3,0,0,0,0,0,0,8,0
90301,0,3,1,0,7,1,0,1,8,6,6,0,0,0,1,0,0,21,0
90302,0,3,0,0,1,0,2,2,3,6,13,0,0,0,0,0,0,18,0
90303,0,2,3,0,4,11,0,1,8,13,15,7,0,0,4,0,0,28,0
90304,0,3,0,1,6,0,0,0,11,5,0,4,0,0,1,1,2,9,0
90401,1,11,0,0,21,8,1,3,21,19,21,28,2,0,5,0,0,33,0
90402,2,1,2,1,3,0,2,0,16,18,10,2,2,0,0,0,0,25,0
90403,1,5,2,1,1,5,1,0,23,19,7,11,3,0,0,0,0,31,0
90404,3,11,7,2,12,6,5,2,17,29,12,12,1,0,1,0,0,50,0
90405,9,12,1,1,3,4,1,0,24,20,9,10,4,0,4,0,0,35,0
90501,14,6,3,3,7,3,3,5,23,27,30,19,0,0,0,0,0,62,0
90502,0,5,5,0,1,1,4,1,11,8,5,4,0,0,2,1,0,18,0
90503,9,6,3,11,5,8,10,2,30,53,30,16,3,0,1,0,0,89,0
90504,2,1,0,3,6,2,0,0,7,12,30,0,0,0,1,0,0,45,0
90505,4,15,4,5,9,17,0,4,23,28,26,2,0,0,1,0,0,79,0
90506,2,0,0,2,1,0,0,0,0,4,3,2,0,0,1,0,0,4,0
90601,4,15,1,0,4,5,9,2,35,18,12,10,0,0,0,0,0,49,0
90602,2,3,1,0,2,0,5,0,17,5,7,0,0,0,0,0,0,21,0
90603,1,2,2,6,4,6,0,1,10,11,2,0,0,0,0,0,0,27,0
90604,19,2,0,17,6,5,12,11,28,45,41,19,0,0,1,0,0,104,0
90605,1,6,1,1,12,6,7,2,16,26,24,0,0,0,0,0,0,64,0
90606,1,4,0,6,5,3,1,1,7,9,6,0,0,0,0,0,0,24,0
90620,1,9,1,0,2,3,2,2,16,14,3,2,0,0,2,0,0,30,0
90621,0,7,2,0,2,0,0,0,5,4,8,0,0,0,0,0,0,18,0
90623,8,3,0,10,0,0,2,1,21,16,13,0,0,0,0,0,0,46,0
90630,7,11,0,10,5,13,3,7,24,30,15,1,1,1,2,0,0,69,0
90631,2,15,0,2,17,14,14,5,31,47,38,8,3,0,3,0,0,101,0
90638,0,7,1,0,1,5,7,3,16,9,14,5,1,0,0,0,0,31,0
90639,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0
90640,5,9,5,8,10,14,1,1,47,32,26,20,0,0,6,2,0,78,0
90650,6,12,9,10,33,6,15,8,63,38,47,11,0,0,4,0,1,120,0
90660,12,2,0,20,14,3,0,2,32,39,25,9,0,0,0,0,0,82,0
90670,1,20,1,1,3,13,0,6,21,15,2,2,0,0,1,0,0,43,0
90680,0,0,0,0,5,3,0,3,6,10,13,1,0,0,1,0,0,26,0
90701,0,2,0,0,1,4,0,0,4,4,3,0,0,0,0,0,0,11,0
90703,6,14,3,8,8,5,4,4,21,22,18,2,0,0,0,0,0,61,0
90704,0,10,0,3,9,0,4,0,24,10,18,36,0,0,0,0,0,15,0
90706,0,3,3,3,6,5,3,2,13,14,14,5,0,0,0,0,0,33,0
90710,0,0,2,2,2,2,2,2,15,15,4,4,0,0,0,0,0,28,0
90712,4,6,5,5,8,9,0,1,22,17,19,20,0,0,3,0,0,39,0
90713,0,1,1,0,8,4,2,1,8,8,5,0,8,0,0,0,0,11,0
90715,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0
90716,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0
90717,0,1,2,4,8,0,1,0,18,19,4,3,0,0,0,0,0,36,0
90720,1,3,1,2,5,4,0,0,8,12,10,1,0,0,1,0,0,28,0
90723,4,4,5,4,9,5,0,4,24,28,26,6,3,0,3,0,0,65,0
90731,2,7,0,2,36,8,2,4,43,32,16,42,2,0,4,0,0,57,0
90732,0,2,0,1,0,1,0,1,7,7,5,2,0,0,1,0,0,16,0
90740,1,6,0,0,4,8,0,5,16,19,11,7,0,0,0,0,0,39,0
90744,0,16,1,2,7,4,0,5,12,19,11,3,0,0,0,0,0,45,0
90745,0,4,1,0,8,3,3,5,11,25,18,2,0,0,0,0,0,50,0
90746,2,8,0,5,2,5,0,1,8,7,7,2,3,0,1,0,0,20,0
90747,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0
90755,0,6,0,2,0,5,0,0,2,9,4,3,0,0,2,0,0,12,0
90802,3,18,1,3,27,5,6,6,38,31,26,25,1,0,4,0,1,61,0
90803,0,3,0,0,13,4,0,0,5,11,20,7,2,0,3,0,0,26,0
90804,3,9,5,8,4,4,0,4,21,25,10,32,0,0,7,0,0,21,0
90805,2,10,7,7,18,5,8,2,31,42,50,7,3,0,2,0,0,104,0
90806,6,6,4,4,6,9,1,2,29,21,41,19,0,0,4,0,1,68,0
90807,1,12,5,9,5,2,7,3,18,30,24,13,0,0,1,0,0,58,0
90808,17,5,2,7,15,6,5,4,46,26,25,6,1,0,2,0,0,78,4
90810,0,6,0,5,2,1,3,3,14,8,11,7,0,0,4,0,0,21,0
90813,2,5,2,0,6,0,1,2,11,11,14,11,1,0,3,0,0,21,0
90814,0,5,0,0,1,3,0,4,7,6,2,2,0,0,1,0,0,12,0
90815,6,7,6,11,18,5,6,4,30,34,47,10,13,0,2,0,0,80,0
90822,0,5,1,0,1,0,0,1,7,1,1,0,0,1,5,0,0,4,0
90840,0,1,0,2,1,0,0,0,3,1,0,1,0,0,0,0,0,3,0
90846,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0
91001,5,5,0,6,6,1,3,2,17,17,16,2,2,0,3,0,0,37,0
91003,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,1,0
91006,6,13,3,16,16,2,12,4,43,51,28,23,0,0,1,0,0,97,0
91007,3,12,1,9,9,5,1,2,23,31,6,1,0,0,2,0,0,55,0
91010,0,14,2,2,8,1,1,0,25,13,5,8,0,0,0,2,0,32,0
91011,12,10,3,16,6,1,0,10,18,21,23,8,0,0,0,0,0,64,0
91016,2,8,3,2,26,4,0,11,26,29,20,4,0,0,0,0,0,71,0
91020,0,1,2,0,0,0,0,0,4,2,2,2,0,0,0,0,0,7,0
91024,1,2,1,3,7,0,0,0,7,17,12,3,0,0,0,0,0,36,0
91030,4,2,1,2,1,4,2,2,15,12,16,15,0,0,1,0,1,23,0
91040,0,0,0,1,3,3,0,1,2,3,9,0,3,0,0,0,0,11,0
91042,1,0,1,0,0,2,7,8,10,15,5,0,0,0,0,0,0,25,0
91101,5,25,1,8,16,11,3,7,28,47,30,23,1,1,4,0,2,72,0
91103,6,10,0,7,13,6,2,6,22,24,29,4,3,0,2,0,0,73,0
91104,2,0,0,5,5,1,6,2,12,21,25,1,5,0,0,0,0,47,0
91105,6,4,2,2,2,3,2,1,17,4,15,2,0,0,0,0,0,34,0
91106,5,2,0,4,5,2,0,3,7,14,10,5,1,1,2,0,1,23,0
91107,0,5,4,0,9,10,5,4,28,13,32,1,0,0,1,0,1,69,0
91108,7,2,1,2,10,0,0,0,13,4,11,3,0,0,0,0,1,24,0
91109,0,2,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2,0
91124,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0
91125,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0
91201,0,11,2,0,1,7,1,1,13,20,9,5,0,0,1,0,0,38,0
91202,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,3,0
91203,0,10,0,0,2,0,3,0,8,12,5,0,0,0,0,0,0,21,0
91204,1,6,1,4,3,1,2,4,14,14,14,7,0,0,5,2,0,30,0
91205,5,2,7,0,7,5,0,0,8,20,14,14,2,0,1,0,0,26,0
91206,5,5,2,4,5,4,8,4,16,14,11,5,0,0,1,0,0,39,0
91208,0,5,2,0,0,0,1,3,8,10,6,3,0,0,0,0,0,16,0
91209,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0
91210,0,3,0,2,0,2,0,1,4,2,3,2,0,0,1,0,0,7,0
91214,4,0,3,0,0,2,1,0,10,10,5,2,0,1,0,0,0,20,0
91301,2,1,0,3,7,2,2,0,5,10,16,1,0,0,0,0,0,30,0
91302,0,5,1,4,1,0,1,0,5,5,13,0,0,0,0,0,0,24,0
91303,0,10,0,1,1,4,0,0,11,4,4,0,0,0,0,0,0,20,0
91304,0,1,0,2,2,0,2,2,3,9,7,0,1,0,0,0,0,19,0
91306,4,3,1,3,4,3,2,4,14,16,8,4,0,0,1,0,0,32,0
91307,5,4,0,2,1,3,0,1,11,11,8,0,2,0,0,0,0,27,0
91311,9,12,0,8,8,3,7,7,16,35,13,0,0,0,0,0,0,65,0
91316,4,3,3,4,3,1,0,1,12,11,0,0,0,0,1,0,0,23,0
91320,8,30,0,5,13,6,8,9,46,35,38,5,0,0,0,0,0,115,0
91321,19,5,0,24,19,0,20,18,43,47,72,15,0,0,7,2,0,141,0
91324,2,4,0,1,1,13,4,4,19,10,14,3,0,0,2,0,0,42,0
91325,4,9,0,5,2,5,0,0,15,11,4,2,0,0,0,0,0,29,0
91326,2,4,2,2,9,9,1,3,12,22,6,0,0,0,1,0,0,38,0
91330,10,4,0,2,0,0,0,2,10,3,1,1,0,0,0,0,0,15,0
91331,3,17,0,2,11,5,7,4,49,38,33,14,2,0,3,0,0,89,0
91335,4,6,0,12,14,5,3,2,38,29,24,13,0,0,0,0,1,75,0
91340,1,3,0,2,5,0,1,1,10,1,3,0,0,0,0,0,0,12,0
91342,1,14,2,5,13,2,11,6,28,33,36,16,0,0,1,1,0,81,0
91343,13,7,6,24,18,6,8,15,57,76,63,42,0,0,19,0,0,136,0
91344,5,5,5,2,7,7,6,10,29,28,35,7,0,0,2,0,0,75,0
91345,1,3,5,4,4,3,2,2,7,11,10,4,0,0,3,0,0,25,0
91350,13,5,3,17,28,10,3,6,57,64,54,15,0,0,1,1,0,159,0
91351,2,9,0,4,7,6,14,11,31,23,50,4,0,0,0,0,0,82,0
91352,0,5,0,0,11,1,5,0,17,18,11,5,0,0,0,1,0,30,0
91354,2,3,0,3,5,3,17,6,24,28,32,2,0,0,0,0,0,73,0
91355,24,45,11,28,31,30,15,15,92,110,75,12,0,0,1,0,0,266,0
91356,5,11,2,5,1,7,8,6,23,34,16,0,0,0,0,0,0,67,0
91360,24,20,3,24,19,14,9,5,57,66,59,9,0,0,0,0,0,175,0
91361,1,8,1,1,4,4,5,4,17,25,19,0,0,0,0,0,0,53,0
91362,6,9,3,4,12,8,11,6,39,37,23,3,0,0,2,0,0,98,0
91364,1,7,2,3,12,13,0,0,33,13,12,8,0,0,0,0,0,52,0
91367,11,17,6,13,4,7,4,2,37,37,30,0,4,0,2,0,0,97,0
91371,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,3,0
91377,3,1,0,4,13,3,2,0,19,25,4,0,0,0,0,0,0,41,0
91381,16,5,3,13,6,11,9,6,38,54,21,11,0,0,1,0,0,96,0
91384,3,2,1,5,3,0,11,5,20,13,14,0,0,0,0,0,0,36,0
91387,1,1,0,3,3,5,2,1,11,13,11,2,0,0,0,0,0,28,0
91390,0,0,0,0,1,1,5,3,7,9,28,0,0,0,0,0,0,44,0
91401,2,1,1,3,1,2,1,0,14,6,6,1,0,0,5,0,0,17,0
91402,1,3,4,2,3,8,6,2,20,29,7,16,0,0,2,0,0,31,0
91403,4,10,1,6,13,2,3,4,20,21,8,5,1,0,2,0,0,41,0
91405,1,5,0,0,6,4,1,5,17,22,16,11,0,0,2,0,0,43,0
91406,3,16,1,5,8,11,5,7,33,30,30,5,0,0,1,0,0,88,0
91411,2,5,0,3,1,5,0,0,30,26,8,14,0,0,19,0,0,28,0
91423,0,6,0,0,1,5,1,0,6,7,8,2,0,0,0,0,0,19,0
91436,0,9,0,0,4,1,0,1,4,8,2,2,1,0,0,0,0,13,0
91501,2,7,0,10,3,0,6,1,17,18,19,5,0,0,0,0,0,45,0
91502,3,10,1,8,25,30,1,1,40,34,32,11,0,0,4,2,0,92,0
91504,4,6,0,0,1,5,12,1,27,16,22,10,0,0,1,0,0,45,0
91505,27,29,7,11,12,16,16,15,91,83,97,32,9,0,1,0,0,208,0
91506,3,10,5,2,13,10,2,1,21,18,21,4,3,0,0,0,0,60,0
91523,0,5,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,5,0
91601,4,3,6,1,1,6,0,7,14,20,12,8,0,0,7,10,0,28,0
91602,2,6,0,2,6,2,0,2,7,8,8,1,0,0,0,0,0,26,0
91604,2,7,0,2,8,2,1,4,10,18,9,2,0,0,0,0,0,34,0
91605,3,4,1,0,0,0,0,5,15,5,29,8,0,0,10,0,0,31,0
91606,5,4,1,0,13,12,12,3,31,32,44,24,0,0,4,0,0,68,0
91607,4,5,0,3,17,0,5,3,17,23,36,28,1,0,0,0,0,46,0
91701,10,14,3,9,3,5,7,10,46,53,49,5,3,0,0,0,0,122,0
91702,13,19,2,5,4,6,7,7,43,39,27,5,0,0,1,0,0,103,0
91706,0,24,3,0,13,8,5,4,32,25,28,2,0,0,0,0,0,87,0
91708,0,4,0,0,1,0,4,0,3,0,1,0,0,0,0,0,0,5,0
91709,9,8,0,11,32,7,16,7,41,48,64,4,1,0,0,0,0,140,0
91710,6,33,6,9,25,15,23,19,43,46,74,5,3,0,0,0,0,150,0
91711,7,14,1,11,27,13,10,15,51,66,40,21,0,0,1,0,0,142,0
91715,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
91722,0,8,3,2,16,6,1,2,31,29,14,0,0,1,0,0,0,75,0
91723,1,15,3,5,20,13,3,2,25,40,21,1,2,0,1,0,0,83,0
91724,3,8,0,5,27,3,3,2,28,50,38,4,0,0,3,0,0,105,0
91730,0,41,7,2,15,23,12,6,44,55,41,4,0,0,1,0,0,147,0
91731,3,14,7,3,19,9,3,3,39,34,27,14,3,0,7,1,1,74,0
91732,11,3,1,4,14,5,15,3,42,47,54,32,2,0,9,0,0,79,0
91733,11,11,0,12,24,4,12,3,44,40,31,38,3,0,3,0,0,76,0
91737,3,0,0,4,5,4,3,1,19,8,8,0,0,0,0,0,0,30,0
91739,9,10,1,14,11,14,7,9,29,39,61,2,0,0,0,0,0,132,0
91740,4,7,2,7,10,14,7,5,28,40,27,1,1,0,0,0,0,88,0
91741,11,11,5,8,12,7,9,4,41,47,24,4,0,0,0,0,0,107,0
91744,1,9,0,5,9,0,4,2,27,25,16,1,0,0,0,0,0,59,0
91745,35,6,1,7,16,2,9,11,55,56,35,26,6,0,0,0,0,120,0
91746,6,10,0,4,4,4,0,1,24,18,17,8,0,0,0,0,0,43,0
91748,4,19,1,2,7,16,8,11,29,36,30,6,2,0,2,0,0,92,0
91750,13,10,4,10,29,15,12,1,71,60,36,11,7,0,1,0,0,139,0
91752,3,9,0,2,2,4,2,4,8,16,12,8,0,0,3,0,0,29,0
91754,10,6,3,3,9,6,0,8,22,29,22,16,1,0,3,0,0,56,0
91755,2,5,0,0,1,3,0,2,8,15,3,5,0,0,3,0,0,17,0
91761,0,27,7,10,13,10,11,22,46,59,27,19,8,0,8,1,0,96,4
91762,3,8,0,3,3,9,12,2,22,21,10,3,2,0,2,0,0,42,0
91763,0,10,1,3,5,15,5,3,27,37,27,9,0,3,8,0,0,68,0
91764,5,16,3,4,9,18,14,5,38,38,29,23,1,0,4,0,0,81,0
91765,9,9,0,21,14,10,6,9,54,43,20,2,0,0,2,0,0,100,0
91766,3,6,3,5,14,13,13,6,37,40,31,19,6,1,2,0,0,77,0
91767,9,7,6,11,14,1,3,8,44,28,7,17,1,0,7,1,0,56,0
91768,8,13,1,1,6,7,10,4,32,40,19,20,10,0,5,0,0,54,0
91769,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
91770,14,20,1,10,6,12,12,7,67,69,61,26,0,0,9,0,0,138,0
91773,13,14,2,17,35,31,25,14,69,107,87,15,4,0,1,0,0,232,0
91775,11,8,1,9,8,5,3,6,24,22,32,3,0,0,2,0,0,71,0
91776,12,9,3,18,6,10,8,8,45,45,44,13,0,0,10,0,0,107,0
91780,17,5,1,33,16,14,29,8,61,68,81,28,0,0,0,0,0,172,0
91784,0,1,0,1,4,1,7,10,14,15,17,5,0,0,0,0,0,38,0
91786,11,8,0,3,13,12,10,3,67,59,41,5,0,0,2,1,0,144,0
91789,21,15,1,9,5,6,16,12,70,49,41,8,0,0,1,0,0,129,0
91790,5,13,3,13,27,14,11,5,58,62,60,18,0,0,0,0,0,167,0
91791,3,4,1,5,7,10,11,2,37,33,45,4,0,0,1,0,0,102,0
91792,2,0,0,0,1,7,16,8,25,20,30,0,0,0,1,0,0,64,0
91793,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,2,0
91801,15,16,4,13,22,17,13,10,66,78,74,55,2,0,5,0,1,155,0
91803,4,7,0,0,7,13,16,2,46,34,36,6,5,0,1,0,0,85,0
91901,1,1,0,2,4,1,2,5,1,4,5,0,0,0,0,0,0,12,0
91902,0,1,1,1,9,5,0,1,12,12,8,0,0,0,0,0,0,35,0
91905,0,1,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,3,0
91910,9,20,4,16,22,12,18,9,56,69,42,14,0,0,9,0,1,146,0
91911,18,12,3,16,24,27,28,14,52,113,82,9,0,0,10,0,1,228,0
91913,7,7,2,11,13,2,15,5,24,48,65,11,0,0,1,0,0,116,0
91914,0,9,1,0,2,1,0,0,9,5,1,0,0,0,0,0,0,15,0
91915,8,5,1,5,9,7,1,0,25,23,12,7,0,0,0,0,0,53,0
91916,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0
91917,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,5,0
91932,5,1,0,0,7,3,0,1,7,24,9,4,0,0,2,0,0,35,0
91935,0,3,0,0,1,0,2,0,9,3,2,0,0,0,0,0,0,10,0
91941,2,3,1,7,5,3,6,3,23,17,18,6,1,0,0,1,0,50,0
91942,4,12,14,9,18,39,7,3,48,83,33,6,3,0,3,1,1,149,0
91945,1,2,0,3,11,2,0,1,13,8,13,4,1,0,2,0,1,26,0
91950,16,9,0,10,25,13,10,10,59,76,27,52,0,0,9,0,0,101,0
91962,0,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,0,5,0
91977,2,8,1,6,8,12,14,6,53,53,34,3,0,0,0,0,0,113,0
91978,0,1,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,5,0
92003,3,2,0,2,11,0,1,1,11,5,5,2,0,0,0,0,0,21,0
92004,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
92007,5,1,2,1,6,0,3,0,18,14,21,1,1,0,0,0,0,40,0
92008,3,24,7,2,17,13,5,3,53,37,23,3,1,0,4,0,0,97,0
92009,13,12,14,11,13,8,7,5,59,64,41,17,0,0,0,0,0,134,0
92010,0,4,0,0,0,1,0,2,6,10,3,0,3,0,0,0,0,12,0
92011,5,5,2,2,5,3,0,7,11,17,10,5,0,0,5,1,0,31,0
